bus_id,city,city_code,adapted,agency,line_code,line_url,line_fare,latitude,longitude,bus_speed,is_eletric,bus_type,bus_direction,updated_at
CUR_DL310,Curitiba,4106902,0,URBS,304,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-304_PINHAIS_CAMPO_COMPRIDO-Curitiba-942-9628-133282995-0,-1.0,-25.430146,-49.271565,,False,3,2,2023-06-15T16:07:25.974345+00:00
CUR_JL324,Curitiba,4106902,1,URBS,304,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-304_PINHAIS_CAMPO_COMPRIDO-Curitiba-942-9628-133282995-0,-1.0,-25.428681,-49.274636,,False,3,2,2023-06-15T16:08:25.974345+00:00
CUR_HL313,Curitiba,4106902,0,URBS,304,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-304_PINHAIS_CAMPO_COMPRIDO-Curitiba-942-9628-133282995-0,-1.0,-25.537593,-49.307105,,False,3,2,2023-06-15T16:08:25.974345+00:00
CUR_JL310,Curitiba,4106902,0,URBS,304,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-304_PINHAIS_CAMPO_COMPRIDO-Curitiba-942-9628-133282995-0,-1.0,-25.440246,-49.345805,,False,3,2,2023-06-15T16:08:25.974345+00:00
CUR_DA019,Curitiba,4106902,0,,560,,,-25.446653,-49.268695,,False,1,1,2023-06-15T16:08:25.974345+00:00
CUR_HB608,Curitiba,4106902,1,,060,,,-25.514443,-49.29732,,False,4,2,2023-06-15T16:08:25.974345+00:00
CUR_HB607,Curitiba,4106902,1,,060,,,-25.483553,-49.350131,,False,4,1,2023-06-15T16:08:25.974345+00:00
CUR_HB606,Curitiba,4106902,1,,060,,,-25.476941,-49.35032,,False,4,2,2023-06-15T16:08:25.974345+00:00
CUR_GI012,Curitiba,4106902,1,,649,,,-25.533818,-49.27832,,False,1,1,2023-06-15T16:08:25.974345+00:00
CUR_GI016,Curitiba,4106902,1,,649,,,-25.52125,-49.296995,,False,1,2,2023-06-15T16:06:25.974345+00:00
CUR_BL317,Curitiba,4106902,0,URBS,023,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-023_INTER_2_ANTI_HOR%C3%81RIO-Curitiba-942-9628-398189-0,-1.0,-25.445753,-49.22372,,False,3,,2023-06-15T16:08:25.974345+00:00
CUR_BL608,Curitiba,4106902,0,URBS,023,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-023_INTER_2_ANTI_HOR%C3%81RIO-Curitiba-942-9628-398189-0,-1.0,-25.477438,-49.242016,,False,4,,2023-06-15T16:08:25.974345+00:00
CUR_BL609,Curitiba,4106902,0,URBS,023,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-023_INTER_2_ANTI_HOR%C3%81RIO-Curitiba-942-9628-398189-0,-1.0,-25.42888,-49.225251,,False,4,,2023-06-15T16:07:25.974345+00:00
CUR_MR800,Curitiba,4106902,0,URBS,023,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-023_INTER_2_ANTI_HOR%C3%81RIO-Curitiba-942-9628-398189-0,-1.0,-25.435928,-49.30784,,False,4,,2023-06-15T16:07:25.974345+00:00
