bus_id,city,city_code,adapted,agency,line_code,line_url,line_fare,latitude,longitude,bus_speed,is_eletric,bus_type,bus_direction,updated_at
CUR_BI851,Curitiba,4106902,1,,175,,,-25.449993,-49.260245,,False,7,1,2023-06-16T17:15:25.712585+00:00
CUR_BL600,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.420368,-49.291286,,False,4,,2023-06-16T17:15:25.712585+00:00
CUR_BL602,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.431306,-49.292651,,False,4,,2023-06-16T17:14:25.712585+00:00
CUR_BL610,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.496415,-49.2706,,False,4,,2023-06-16T17:13:25.712585+00:00
CUR_BL322,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.484181,-49.250048,,False,3,,2023-06-16T17:14:25.712585+00:00
CUR_CL698,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.458108,-49.302495,,False,4,,2023-06-16T17:13:25.712585+00:00
CUR_CL601,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.457638,-49.232216,,False,4,,2023-06-16T17:15:25.712585+00:00
CUR_HL494,Curitiba,4106902,1,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.428008,-49.233718,,False,3,,2023-06-16T17:14:25.712585+00:00
CUR_BL608,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.435188,-49.218061,,False,4,,2023-06-16T17:15:25.712585+00:00
CUR_CL602,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.406755,-49.252373,,False,4,,2023-06-16T17:14:25.712585+00:00
CUR_MC079,Curitiba,4106902,1,,972,,,-25.39829,-49.315281,,False,1,2,2023-06-16T17:15:25.712585+00:00
CUR_MC077,Curitiba,4106902,1,,972,,,-25.423685,-49.291105,,False,1,1,2023-06-16T17:14:25.712585+00:00
CUR_GI055,Curitiba,4106902,1,,637,,,-25.535636,-49.284911,,False,1,1,2023-06-16T17:14:25.712585+00:00
CUR_HA190,Curitiba,4106902,1,,652,,,-25.514611,-49.329061,,False,1,1,2023-06-16T17:14:25.712585+00:00
CUR_HI010,Curitiba,4106902,1,,652,,,-25.533363,-49.334168,,False,1,2,2023-06-16T17:15:25.712585+00:00
CUR_JI013,Curitiba,4106902,1,,823,,,-25.441601,-49.346825,,False,1,1,2023-06-16T17:15:25.712585+00:00
CUR_JC315,Curitiba,4106902,1,,701,,,-25.458063,-49.302416,,False,3,1,2023-06-16T17:14:25.712585+00:00
CUR_JC313,Curitiba,4106902,1,,701,,,-25.477295,-49.326761,,False,3,2,2023-06-16T17:15:25.712585+00:00
