bus_id,city,city_code,adapted,agency,line_code,line_url,line_fare,latitude,longitude,bus_speed,is_eletric,bus_type,bus_direction,updated_at
CUR_BI851,Curitiba,4106902,1,,175,,,-25.450955,-49.254055,,False,7,1,2023-06-16T17:15:55.663682+00:00
CUR_BL600,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.417365,-49.29053,,False,4,,2023-06-16T17:15:55.663682+00:00
CUR_BL602,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.429505,-49.2941,,False,4,,2023-06-16T17:15:55.663682+00:00
CUR_BL610,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.496415,-49.2706,,False,4,,2023-06-16T17:13:55.663682+00:00
CUR_BL322,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.484181,-49.250048,,False,3,,2023-06-16T17:14:55.663682+00:00
CUR_CL698,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.458108,-49.302495,,False,4,,2023-06-16T17:13:55.663682+00:00
CUR_CL601,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.460488,-49.233446,,False,4,,2023-06-16T17:15:55.663682+00:00
CUR_HL494,Curitiba,4106902,1,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.428055,-49.233416,,False,3,,2023-06-16T17:15:55.663682+00:00
CUR_BL608,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.435188,-49.218061,,False,4,,2023-06-16T17:15:55.663682+00:00
CUR_CL602,Curitiba,4106902,0,URBS,022,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-022_INTER_2_HOR%C3%81RIO-Curitiba-942-9628-381388-0,-1.0,-25.406411,-49.251906,,False,4,,2023-06-16T17:15:55.663682+00:00
CUR_MC079,Curitiba,4106902,1,,972,,,-25.397638,-49.317483,,False,1,2,2023-06-16T17:15:55.663682+00:00
CUR_MC077,Curitiba,4106902,1,,972,,,-25.423685,-49.291105,,False,1,1,2023-06-16T17:14:55.663682+00:00
CUR_GI055,Curitiba,4106902,1,,637,,,-25.534268,-49.286391,,False,1,1,2023-06-16T17:15:55.663682+00:00
CUR_HA190,Curitiba,4106902,1,,652,,,-25.513368,-49.330571,,False,1,1,2023-06-16T17:15:55.663682+00:00
CUR_HI010,Curitiba,4106902,1,,652,,,-25.5323,-49.334636,,False,1,2,2023-06-16T17:15:55.663682+00:00
CUR_JI013,Curitiba,4106902,1,,823,,,-25.449956,-49.353518,,False,1,1,2023-06-16T17:15:55.663682+00:00
CUR_JC315,Curitiba,4106902,1,,701,,,-25.458063,-49.302416,,False,3,1,2023-06-16T17:14:55.663682+00:00
CUR_JC313,Curitiba,4106902,1,,701,,,-25.477343,-49.326485,,False,3,2,2023-06-16T17:15:55.663682+00:00
CUR_JC304,Curitiba,4106902,1,,701,,,-25.4476,-49.283791,,False,3,2,2023-06-16T17:15:55.663682+00:00
CUR_JC311,Curitiba,4106902,1,,701,,,-25.450208,-49.285556,,False,3,1,2023-06-16T17:15:55.663682+00:00
CUR_HE724,Curitiba,4106902,0,URBS,603,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-603_PINHEIRINHO_RUI_BARBOSA-Curitiba-942-9628-484781-0,-1.0,-25.512641,-49.295521,,False,5,2,2023-06-16T17:15:55.663682+00:00
CUR_HE723,Curitiba,4106902,0,URBS,603,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-603_PINHEIRINHO_RUI_BARBOSA-Curitiba-942-9628-484781-0,-1.0,-25.437543,-49.273098,,False,5,2,2023-06-16T17:15:55.663682+00:00
CUR_HE728,Curitiba,4106902,0,URBS,603,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-603_PINHEIRINHO_RUI_BARBOSA-Curitiba-942-9628-484781-0,-1.0,-25.500673,-49.29607,,False,5,2,2023-06-16T17:15:55.663682+00:00
CUR_HE717,Curitiba,4106902,0,URBS,603,https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-603_PINHEIRINHO_RUI_BARBOSA-Curitiba-942-9628-484781-0,-1.0,-25.483058,-49.293255,,False,5,2,2023-06-16T17:15:55.663682+00:00
